,State,Year,category,Title,TotalEmissions,shortName
9653,South Dakota,2018,Others,Ferroalloy Production (2C2),0.0,Ferroalloy
9654,South Dakota,2018,Others,Mobile Combustion (1A),720537255936.0,Mobile Combustion
9655,South Dakota,2018,Others,Petrochemical Production (2B8),0.0,Petrochemical
9656,South Dakota,2018,Others,Stationary combustion (1A),1473895596032.0,Stationary combustion
9657,South Dakota,2018,Petroleum Systems,Exploration* (1B2a),812808704.0,Exploration*
9658,South Dakota,2018,Petroleum Systems,Production (1B2a),576784826368.0,Production*
9659,South Dakota,2018,Petroleum Systems,Refining (1B2a),0.0,Refining
9660,South Dakota,2018,Petroleum Systems,Transport (1B2a),805195456.0,Transport
9661,South Dakota,2018,Waste,Composting (5B1),0.0,Composting
9662,South Dakota,2018,Waste,Domestic Wastewater Treatment & Discharge (5D),1539886415872.0,Domestic
9663,South Dakota,2018,Waste,Industrial Landfills (5A1),790397911040.0,Industrial Landfills
9664,South Dakota,2018,Waste,Industrial Wastewater Treatment & Discharge (5D),2345099329536.0,Industrial
9665,South Dakota,2018,Waste,Municipal Solid Waste (MSW) Landfills (5A1),14431113183232.0,Municipal
9666,South Dakota,2019,Agriculture,Enteric Fermentation (3A),364111053455360.0,Enteric Fermentation
9667,South Dakota,2019,Agriculture,Field Burning of Agricultural Residues* (3F),722497175552.0,Field Burning
9668,South Dakota,2019,Agriculture,Manure Management (3B),56032965427200.0,Manure
9669,South Dakota,2019,Agriculture,Rice Cultivation (3C),439942336.0,Rice
9670,South Dakota,2019,Coal,Abandoned Underground Coal Mines (1B1a),0.0,Abandoned Underground
9671,South Dakota,2019,Coal,Surface Coal Mining (1B1a),0.0,Surface
9672,South Dakota,2019,Coal,Underground Coal Mining (1B1a),0.0,Underground
9673,South Dakota,2019,Natural Gas Systems,Distribution (1B2b),2235612790784.0,Distribution
9674,South Dakota,2019,Natural Gas Systems,Exploration (1B2b),3298266.25,Exploration
9675,South Dakota,2019,Natural Gas Systems,Post Meter (annual),1720485937152.0,Post Meter
9676,South Dakota,2019,Natural Gas Systems,Processing (1B2b),0.0,Processing
9677,South Dakota,2019,Natural Gas Systems,Production (1B2b),1396789215232.0,Production
9678,South Dakota,2019,Natural Gas Systems,Transmission & Storage (1B2b),3882439671808.0,Transmission-Storage
9679,South Dakota,2019,Others,Abandoned Oil and Gas Wells (1B2a & 1B2b),187098169344.0,"Abandoned Oil, Gas Wells"
9680,South Dakota,2019,Others,Ferroalloy Production (2C2),0.0,Ferroalloy
9681,South Dakota,2019,Others,Mobile Combustion (1A),718799372288.0,Mobile Combustion
9682,South Dakota,2019,Others,Petrochemical Production (2B8),0.0,Petrochemical
9683,South Dakota,2019,Others,Stationary combustion (1A),1516278120448.0,Stationary combustion
9684,South Dakota,2019,Petroleum Systems,Exploration* (1B2a),657431872.0,Exploration*
9685,South Dakota,2019,Petroleum Systems,Production (1B2a),600221876224.0,Production*
9686,South Dakota,2019,Petroleum Systems,Refining (1B2a),0.0,Refining
9687,South Dakota,2019,Petroleum Systems,Transport (1B2a),831887744.0,Transport
9688,South Dakota,2019,Waste,Composting (5B1),0.0,Composting
9689,South Dakota,2019,Waste,Domestic Wastewater Treatment & Discharge (5D),1509644042240.0,Domestic
9690,South Dakota,2019,Waste,Industrial Landfills (5A1),792372248576.0,Industrial Landfills
9691,South Dakota,2019,Waste,Industrial Wastewater Treatment & Discharge (5D),2409590685696.0,Industrial
9692,South Dakota,2019,Waste,Municipal Solid Waste (MSW) Landfills (5A1),14716638330880.0,Municipal
9693,South Dakota,2020,Agriculture,Enteric Fermentation (3A),362095673606144.0,Enteric Fermentation
9694,South Dakota,2020,Agriculture,Field Burning of Agricultural Residues* (3F),723037978624.0,Field Burning
9695,South Dakota,2020,Agriculture,Manure Management (3B),56868219125760.0,Manure
9696,South Dakota,2020,Agriculture,Rice Cultivation (3C),459815456.0,Rice
9697,South Dakota,2020,Coal,Abandoned Underground Coal Mines (1B1a),0.0,Abandoned Underground
9698,South Dakota,2020,Coal,Surface Coal Mining (1B1a),0.0,Surface
9699,South Dakota,2020,Coal,Underground Coal Mining (1B1a),0.0,Underground
9700,South Dakota,2020,Natural Gas Systems,Distribution (1B2b),2257223680000.0,Distribution
9701,South Dakota,2020,Natural Gas Systems,Exploration (1B2b),213772.359375,Exploration
9702,South Dakota,2020,Natural Gas Systems,Post Meter (annual),1713004347392.0,Post Meter
9703,South Dakota,2020,Natural Gas Systems,Processing (1B2b),0.0,Processing
9704,South Dakota,2020,Natural Gas Systems,Production (1B2b),1246282776576.0,Production
9705,South Dakota,2020,Natural Gas Systems,Transmission & Storage (1B2b),4154246561792.0,Transmission-Storage
9706,South Dakota,2020,Others,Abandoned Oil and Gas Wells (1B2a & 1B2b),185262178304.0,"Abandoned Oil, Gas Wells"
9707,South Dakota,2020,Others,Ferroalloy Production (2C2),0.0,Ferroalloy
9708,South Dakota,2020,Others,Mobile Combustion (1A),675514155008.0,Mobile Combustion
9709,South Dakota,2020,Others,Petrochemical Production (2B8),0.0,Petrochemical
9710,South Dakota,2020,Others,Stationary combustion (1A),1330315788288.0,Stationary combustion
9711,South Dakota,2020,Petroleum Systems,Exploration* (1B2a),857800896.0,Exploration*
9712,South Dakota,2020,Petroleum Systems,Production (1B2a),565731590144.0,Production*
9713,South Dakota,2020,Petroleum Systems,Refining (1B2a),0.0,Refining
9714,South Dakota,2020,Petroleum Systems,Transport (1B2a),753124864.0,Transport
9715,South Dakota,2020,Waste,Composting (5B1),0.0,Composting
9716,South Dakota,2020,Waste,Domestic Wastewater Treatment & Discharge (5D),1537635123200.0,Domestic
9717,South Dakota,2020,Waste,Industrial Landfills (5A1),796320989184.0,Industrial Landfills
9718,South Dakota,2020,Waste,Industrial Wastewater Treatment & Discharge (5D),2436339597312.0,Industrial
9719,South Dakota,2020,Waste,Municipal Solid Waste (MSW) Landfills (5A1),14063478243328.0,Municipal
9720,Tennessee,2012,Agriculture,Enteric Fermentation (3A),150108737896448.0,Enteric Fermentation
9721,Tennessee,2012,Agriculture,Field Burning of Agricultural Residues* (3F),228592730112.0,Field Burning
9722,Tennessee,2012,Agriculture,Manure Management (3B),12891403059200.0,Manure
9723,Tennessee,2012,Agriculture,Rice Cultivation (3C),41218527232.0,Rice
9724,Tennessee,2012,Coal,Abandoned Underground Coal Mines (1B1a),3034981859328.0,Abandoned Underground
9725,Tennessee,2012,Coal,Surface Coal Mining (1B1a),631800463360.0,Surface
9726,Tennessee,2012,Coal,Underground Coal Mining (1B1a),393256599552.0,Underground
9727,Tennessee,2012,Natural Gas Systems,Distribution (1B2b),12696000921600.0,Distribution
9728,Tennessee,2012,Natural Gas Systems,Exploration (1B2b),7641827840.0,Exploration
9729,Tennessee,2012,Natural Gas Systems,Post Meter (annual),5800975138816.0,Post Meter
9730,Tennessee,2012,Natural Gas Systems,Processing (1B2b),107989860352.0,Processing
9731,Tennessee,2012,Natural Gas Systems,Production (1B2b),5184667254784.0,Production
9732,Tennessee,2012,Natural Gas Systems,Transmission & Storage (1B2b),27112952037376.0,Transmission-Storage
9733,Tennessee,2012,Others,Abandoned Oil and Gas Wells (1B2a & 1B2b),3194686537728.0,"Abandoned Oil, Gas Wells"
9734,Tennessee,2012,Others,Ferroalloy Production (2C2),0.0,Ferroalloy
9735,Tennessee,2012,Others,Mobile Combustion (1A),3112962097152.0,Mobile Combustion
9736,Tennessee,2012,Others,Petrochemical Production (2B8),0.0,Petrochemical
9737,Tennessee,2012,Others,Stationary combustion (1A),5961649487872.0,Stationary combustion
9738,Tennessee,2012,Petroleum Systems,Exploration* (1B2a),22801928192.0,Exploration*
9739,Tennessee,2012,Petroleum Systems,Production (1B2a),2045451304960.0,Production*
9740,Tennessee,2012,Petroleum Systems,Refining (1B2a),474036731904.0,Refining
9741,Tennessee,2012,Petroleum Systems,Transport (1B2a),55231021056.0,Transport
9742,Tennessee,2012,Waste,Composting (5B1),1535106875392.0,Composting
9743,Tennessee,2012,Waste,Domestic Wastewater Treatment & Discharge (5D),13328378232832.0,Domestic
9744,Tennessee,2012,Waste,Industrial Landfills (5A1),12689512333312.0,Industrial Landfills
9745,Tennessee,2012,Waste,Industrial Wastewater Treatment & Discharge (5D),9366730178560.0,Industrial
9746,Tennessee,2012,Waste,Municipal Solid Waste (MSW) Landfills (5A1),128304229122048.0,Municipal
9747,Tennessee,2013,Agriculture,Enteric Fermentation (3A),142492754247680.0,Enteric Fermentation
9748,Tennessee,2013,Agriculture,Field Burning of Agricultural Residues* (3F),382900928512.0,Field Burning
9749,Tennessee,2013,Agriculture,Manure Management (3B),11260693315584.0,Manure
9750,Tennessee,2013,Agriculture,Rice Cultivation (3C),214863396864.0,Rice
9751,Tennessee,2013,Coal,Abandoned Underground Coal Mines (1B1a),3009673953280.0,Abandoned Underground
9752,Tennessee,2013,Coal,Surface Coal Mining (1B1a),457882566656.0,Surface
9753,Tennessee,2013,Coal,Underground Coal Mining (1B1a),337330962432.0,Underground
9754,Tennessee,2013,Natural Gas Systems,Distribution (1B2b),12571918729216.0,Distribution
9755,Tennessee,2013,Natural Gas Systems,Exploration (1B2b),6310619136.0,Exploration
9756,Tennessee,2013,Natural Gas Systems,Post Meter (annual),5563775713280.0,Post Meter
9757,Tennessee,2013,Natural Gas Systems,Processing (1B2b),129743069184.0,Processing
9758,Tennessee,2013,Natural Gas Systems,Production (1B2b),5258805248000.0,Production
9759,Tennessee,2013,Natural Gas Systems,Transmission & Storage (1B2b),26946763227136.0,Transmission-Storage
9760,Tennessee,2013,Others,Abandoned Oil and Gas Wells (1B2a & 1B2b),3245509705728.0,"Abandoned Oil, Gas Wells"
9761,Tennessee,2013,Others,Ferroalloy Production (2C2),0.0,Ferroalloy
9762,Tennessee,2013,Others,Mobile Combustion (1A),2894539522048.0,Mobile Combustion
9763,Tennessee,2013,Others,Petrochemical Production (2B8),0.0,Petrochemical
9764,Tennessee,2013,Others,Stationary combustion (1A),6693609537536.0,Stationary combustion
9765,Tennessee,2013,Petroleum Systems,Exploration* (1B2a),19502229504.0,Exploration*
9766,Tennessee,2013,Petroleum Systems,Production (1B2a),1630444191744.0,Production*
9767,Tennessee,2013,Petroleum Systems,Refining (1B2a),468751286272.0,Refining
9768,Tennessee,2013,Petroleum Systems,Transport (1B2a),54030974976.0,Transport
9769,Tennessee,2013,Waste,Composting (5B1),1974011428864.0,Composting
9770,Tennessee,2013,Waste,Domestic Wastewater Treatment & Discharge (5D),9700179443712.0,Domestic
9771,Tennessee,2013,Waste,Industrial Landfills (5A1),12721130045440.0,Industrial Landfills
9772,Tennessee,2013,Waste,Industrial Wastewater Treatment & Discharge (5D),11312960634880.0,Industrial
9773,Tennessee,2013,Waste,Municipal Solid Waste (MSW) Landfills (5A1),112504822824960.0,Municipal
9774,Tennessee,2014,Agriculture,Enteric Fermentation (3A),136132771708928.0,Enteric Fermentation
9775,Tennessee,2014,Agriculture,Field Burning of Agricultural Residues* (3F),336370860032.0,Field Burning
9776,Tennessee,2014,Agriculture,Manure Management (3B),11746527936512.0,Manure
9777,Tennessee,2014,Agriculture,Rice Cultivation (3C),531395117056.0,Rice
9778,Tennessee,2014,Coal,Abandoned Underground Coal Mines (1B1a),2881955299328.0,Abandoned Underground
9779,Tennessee,2014,Coal,Surface Coal Mining (1B1a),256412106752.0,Surface
9780,Tennessee,2014,Coal,Underground Coal Mining (1B1a),286729961472.0,Underground
9781,Tennessee,2014,Natural Gas Systems,Distribution (1B2b),12738350809088.0,Distribution
9782,Tennessee,2014,Natural Gas Systems,Exploration (1B2b),5655885312.0,Exploration
9783,Tennessee,2014,Natural Gas Systems,Post Meter (annual),6002883166208.0,Post Meter
9784,Tennessee,2014,Natural Gas Systems,Processing (1B2b),125087727616.0,Processing
9785,Tennessee,2014,Natural Gas Systems,Production (1B2b),4726849011712.0,Production
9786,Tennessee,2014,Natural Gas Systems,Transmission & Storage (1B2b),28170868752384.0,Transmission-Storage
9787,Tennessee,2014,Others,Abandoned Oil and Gas Wells (1B2a & 1B2b),3281217388544.0,"Abandoned Oil, Gas Wells"
9788,Tennessee,2014,Others,Ferroalloy Production (2C2),0.0,Ferroalloy
9789,Tennessee,2014,Others,Mobile Combustion (1A),2855721238528.0,Mobile Combustion
9790,Tennessee,2014,Others,Petrochemical Production (2B8),0.0,Petrochemical
9791,Tennessee,2014,Others,Stationary combustion (1A),6955830607872.0,Stationary combustion
9792,Tennessee,2014,Petroleum Systems,Exploration* (1B2a),16522743808.0,Exploration*
9793,Tennessee,2014,Petroleum Systems,Production (1B2a),1541617090560.0,Production*
9794,Tennessee,2014,Petroleum Systems,Refining (1B2a),349160865792.0,Refining
9795,Tennessee,2014,Petroleum Systems,Transport (1B2a),41664819200.0,Transport
9796,Tennessee,2014,Waste,Composting (5B1),1820548923392.0,Composting
9797,Tennessee,2014,Waste,Domestic Wastewater Treatment & Discharge (5D),9918790762496.0,Domestic
9798,Tennessee,2014,Waste,Industrial Landfills (5A1),12746898800640.0,Industrial Landfills
9799,Tennessee,2014,Waste,Industrial Wastewater Treatment & Discharge (5D),9097204203520.0,Industrial
9800,Tennessee,2014,Waste,Municipal Solid Waste (MSW) Landfills (5A1),117320043200512.0,Municipal
9801,Tennessee,2015,Agriculture,Enteric Fermentation (3A),137637511823360.0,Enteric Fermentation
9802,Tennessee,2015,Agriculture,Field Burning of Agricultural Residues* (3F),338641813504.0,Field Burning
9803,Tennessee,2015,Agriculture,Manure Management (3B),14369699135488.0,Manure
9804,Tennessee,2015,Agriculture,Rice Cultivation (3C),120703672320.0,Rice
9805,Tennessee,2015,Coal,Abandoned Underground Coal Mines (1B1a),2988171067392.0,Abandoned Underground
9806,Tennessee,2015,Coal,Surface Coal Mining (1B1a),571292254208.0,Surface
9807,Tennessee,2015,Coal,Underground Coal Mining (1B1a),609866940416.0,Underground
9808,Tennessee,2015,Natural Gas Systems,Distribution (1B2b),12550586499072.0,Distribution
9809,Tennessee,2015,Natural Gas Systems,Exploration (1B2b),5704601600.0,Exploration
9810,Tennessee,2015,Natural Gas Systems,Post Meter (annual),6538309664768.0,Post Meter
9811,Tennessee,2015,Natural Gas Systems,Processing (1B2b),119852777472.0,Processing
9812,Tennessee,2015,Natural Gas Systems,Production (1B2b),4348874588160.0,Production
9813,Tennessee,2015,Natural Gas Systems,Transmission & Storage (1B2b),32847467380736.0,Transmission-Storage
9814,Tennessee,2015,Others,Abandoned Oil and Gas Wells (1B2a & 1B2b),3321005342720.0,"Abandoned Oil, Gas Wells"
9815,Tennessee,2015,Others,Ferroalloy Production (2C2),0.0,Ferroalloy
9816,Tennessee,2015,Others,Mobile Combustion (1A),2778144702464.0,Mobile Combustion
9817,Tennessee,2015,Others,Petrochemical Production (2B8),0.0,Petrochemical
9818,Tennessee,2015,Others,Stationary combustion (1A),6635920031744.0,Stationary combustion
9819,Tennessee,2015,Petroleum Systems,Exploration* (1B2a),12641087488.0,Exploration*
9820,Tennessee,2015,Petroleum Systems,Production (1B2a),1348710170624.0,Production*
9821,Tennessee,2015,Petroleum Systems,Refining (1B2a),338635751424.0,Refining
9822,Tennessee,2015,Petroleum Systems,Transport (1B2a),37300023296.0,Transport
9823,Tennessee,2015,Waste,Composting (5B1),1612948963328.0,Composting
9824,Tennessee,2015,Waste,Domestic Wastewater Treatment & Discharge (5D),9119389974528.0,Domestic
9825,Tennessee,2015,Waste,Industrial Landfills (5A1),12778881417216.0,Industrial Landfills
9826,Tennessee,2015,Waste,Industrial Wastewater Treatment & Discharge (5D),8997111332864.0,Industrial
9827,Tennessee,2015,Waste,Municipal Solid Waste (MSW) Landfills (5A1),121075866271744.0,Municipal
9828,Tennessee,2016,Agriculture,Enteric Fermentation (3A),142121575120896.0,Enteric Fermentation
9829,Tennessee,2016,Agriculture,Field Burning of Agricultural Residues* (3F),328202682368.0,Field Burning
9830,Tennessee,2016,Agriculture,Manure Management (3B),14511304081408.0,Manure
9831,Tennessee,2016,Agriculture,Rice Cultivation (3C),252603547648.0,Rice
9832,Tennessee,2016,Coal,Abandoned Underground Coal Mines (1B1a),3122197430272.0,Abandoned Underground
9833,Tennessee,2016,Coal,Surface Coal Mining (1B1a),370483822592.0,Surface
9834,Tennessee,2016,Coal,Underground Coal Mining (1B1a),447520440320.0,Underground
9835,Tennessee,2016,Natural Gas Systems,Distribution (1B2b),12845798391808.0,Distribution
9836,Tennessee,2016,Natural Gas Systems,Exploration (1B2b),1757054208.0,Exploration
9837,Tennessee,2016,Natural Gas Systems,Post Meter (annual),6925762166784.0,Post Meter
9838,Tennessee,2016,Natural Gas Systems,Processing (1B2b),119037829120.0,Processing
9839,Tennessee,2016,Natural Gas Systems,Production (1B2b),4539519860736.0,Production
9840,Tennessee,2016,Natural Gas Systems,Transmission & Storage (1B2b),32986468712448.0,Transmission-Storage
9841,Tennessee,2016,Others,Abandoned Oil and Gas Wells (1B2a & 1B2b),3356160163840.0,"Abandoned Oil, Gas Wells"
9842,Tennessee,2016,Others,Ferroalloy Production (2C2),0.0,Ferroalloy
9843,Tennessee,2016,Others,Mobile Combustion (1A),2617775751168.0,Mobile Combustion
9844,Tennessee,2016,Others,Petrochemical Production (2B8),0.0,Petrochemical
9845,Tennessee,2016,Others,Stationary combustion (1A),6192647110656.0,Stationary combustion
9846,Tennessee,2016,Petroleum Systems,Exploration* (1B2a),5466947584.0,Exploration*
9847,Tennessee,2016,Petroleum Systems,Production (1B2a),1599789203456.0,Production*
9848,Tennessee,2016,Petroleum Systems,Refining (1B2a),386874769408.0,Refining
9849,Tennessee,2016,Petroleum Systems,Transport (1B2a),41984425984.0,Transport
9850,Tennessee,2016,Waste,Composting (5B1),1477298225152.0,Composting
9851,Tennessee,2016,Waste,Domestic Wastewater Treatment & Discharge (5D),8690937626624.0,Domestic
9852,Tennessee,2016,Waste,Industrial Landfills (5A1),12719118876672.0,Industrial Landfills
9853,Tennessee,2016,Waste,Industrial Wastewater Treatment & Discharge (5D),8188439560192.0,Industrial
9854,Tennessee,2016,Waste,Municipal Solid Waste (MSW) Landfills (5A1),115819933597696.0,Municipal
9855,Tennessee,2017,Agriculture,Enteric Fermentation (3A),144447937445888.0,Enteric Fermentation
9856,Tennessee,2017,Agriculture,Field Burning of Agricultural Residues* (3F),326168739840.0,Field Burning
9857,Tennessee,2017,Agriculture,Manure Management (3B),14366428626944.0,Manure
9858,Tennessee,2017,Agriculture,Rice Cultivation (3C),112551845888.0,Rice
9859,Tennessee,2017,Coal,Abandoned Underground Coal Mines (1B1a),3011809378304.0,Abandoned Underground
9860,Tennessee,2017,Coal,Surface Coal Mining (1B1a),211128008704.0,Surface
9861,Tennessee,2017,Coal,Underground Coal Mining (1B1a),225392328704.0,Underground
9862,Tennessee,2017,Natural Gas Systems,Distribution (1B2b),12911355363328.0,Distribution
9863,Tennessee,2017,Natural Gas Systems,Exploration (1B2b),232838064.0,Exploration
9864,Tennessee,2017,Natural Gas Systems,Post Meter (annual),7106599059456.0,Post Meter
9865,Tennessee,2017,Natural Gas Systems,Processing (1B2b),110312652800.0,Processing
9866,Tennessee,2017,Natural Gas Systems,Production (1B2b),4584687796224.0,Production
9867,Tennessee,2017,Natural Gas Systems,Transmission & Storage (1B2b),30437650989056.0,Transmission-Storage
9868,Tennessee,2017,Others,Abandoned Oil and Gas Wells (1B2a & 1B2b),3426172272640.0,"Abandoned Oil, Gas Wells"
9869,Tennessee,2017,Others,Ferroalloy Production (2C2),0.0,Ferroalloy
9870,Tennessee,2017,Others,Mobile Combustion (1A),2614727540736.0,Mobile Combustion
9871,Tennessee,2017,Others,Petrochemical Production (2B8),0.0,Petrochemical
9872,Tennessee,2017,Others,Stationary combustion (1A),5447785381888.0,Stationary combustion
9873,Tennessee,2017,Petroleum Systems,Exploration* (1B2a),1628265344.0,Exploration*
9874,Tennessee,2017,Petroleum Systems,Production (1B2a),1644216713216.0,Production*
9875,Tennessee,2017,Petroleum Systems,Refining (1B2a),383416762368.0,Refining
9876,Tennessee,2017,Petroleum Systems,Transport (1B2a),42034434048.0,Transport
9877,Tennessee,2017,Waste,Composting (5B1),1518920794112.0,Composting
9878,Tennessee,2017,Waste,Domestic Wastewater Treatment & Discharge (5D),8248536596480.0,Domestic
9879,Tennessee,2017,Waste,Industrial Landfills (5A1),12741367562240.0,Industrial Landfills
9880,Tennessee,2017,Waste,Industrial Wastewater Treatment & Discharge (5D),9110035628032.0,Industrial
9881,Tennessee,2017,Waste,Municipal Solid Waste (MSW) Landfills (5A1),113927933394944.0,Municipal
9882,Tennessee,2018,Agriculture,Enteric Fermentation (3A),143934789517312.0,Enteric Fermentation
9883,Tennessee,2018,Agriculture,Field Burning of Agricultural Residues* (3F),325019041792.0,Field Burning
9884,Tennessee,2018,Agriculture,Manure Management (3B),14292088782848.0,Manure
9885,Tennessee,2018,Agriculture,Rice Cultivation (3C),204531351552.0,Rice
9886,Tennessee,2018,Coal,Abandoned Underground Coal Mines (1B1a),2904212111360.0,Abandoned Underground
9887,Tennessee,2018,Coal,Surface Coal Mining (1B1a),89422364672.0,Surface
9888,Tennessee,2018,Coal,Underground Coal Mining (1B1a),474006683648.0,Underground
9889,Tennessee,2018,Natural Gas Systems,Distribution (1B2b),12987521826816.0,Distribution
9890,Tennessee,2018,Natural Gas Systems,Exploration (1B2b),184744992.0,Exploration
9891,Tennessee,2018,Natural Gas Systems,Post Meter (annual),7683420717056.0,Post Meter
9892,Tennessee,2018,Natural Gas Systems,Processing (1B2b),107914764288.0,Processing
9893,Tennessee,2018,Natural Gas Systems,Production (1B2b),4594052628480.0,Production
9894,Tennessee,2018,Natural Gas Systems,Transmission & Storage (1B2b),35123680509952.0,Transmission-Storage
9895,Tennessee,2018,Others,Abandoned Oil and Gas Wells (1B2a & 1B2b),3328985268224.0,"Abandoned Oil, Gas Wells"
9896,Tennessee,2018,Others,Ferroalloy Production (2C2),0.0,Ferroalloy
9897,Tennessee,2018,Others,Mobile Combustion (1A),2505454911488.0,Mobile Combustion
9898,Tennessee,2018,Others,Petrochemical Production (2B8),0.0,Petrochemical
9899,Tennessee,2018,Others,Stationary combustion (1A),6455224696832.0,Stationary combustion
9900,Tennessee,2018,Petroleum Systems,Exploration* (1B2a),458726400.0,Exploration*
9901,Tennessee,2018,Petroleum Systems,Production (1B2a),1526770302976.0,Production*
9902,Tennessee,2018,Petroleum Systems,Refining (1B2a),318202544128.0,Refining
9903,Tennessee,2018,Petroleum Systems,Transport (1B2a),38480318464.0,Transport
9904,Tennessee,2018,Waste,Composting (5B1),1324787433472.0,Composting
9905,Tennessee,2018,Waste,Domestic Wastewater Treatment & Discharge (5D),7935575982080.0,Domestic
9906,Tennessee,2018,Waste,Industrial Landfills (5A1),12832359841792.0,Industrial Landfills
9907,Tennessee,2018,Waste,Industrial Wastewater Treatment & Discharge (5D),9868422414336.0,Industrial
9908,Tennessee,2018,Waste,Municipal Solid Waste (MSW) Landfills (5A1),111394120794112.0,Municipal
9909,Tennessee,2019,Agriculture,Enteric Fermentation (3A),144303418507264.0,Enteric Fermentation
9910,Tennessee,2019,Agriculture,Field Burning of Agricultural Residues* (3F),324854808576.0,Field Burning
9911,Tennessee,2019,Agriculture,Manure Management (3B),14129609834496.0,Manure
9912,Tennessee,2019,Agriculture,Rice Cultivation (3C),197741510656.0,Rice
9913,Tennessee,2019,Coal,Abandoned Underground Coal Mines (1B1a),2779761344512.0,Abandoned Underground
9914,Tennessee,2019,Coal,Surface Coal Mining (1B1a),81471086592.0,Surface
9915,Tennessee,2019,Coal,Underground Coal Mining (1B1a),426793402368.0,Underground
9916,Tennessee,2019,Natural Gas Systems,Distribution (1B2b),13058304901120.0,Distribution
9917,Tennessee,2019,Natural Gas Systems,Exploration (1B2b),55892532.0,Exploration
9918,Tennessee,2019,Natural Gas Systems,Post Meter (annual),7836715188224.0,Post Meter
9919,Tennessee,2019,Natural Gas Systems,Processing (1B2b),112880140288.0,Processing
9920,Tennessee,2019,Natural Gas Systems,Production (1B2b),4336513974272.0,Production
9921,Tennessee,2019,Natural Gas Systems,Transmission & Storage (1B2b),37087424282624.0,Transmission-Storage
9922,Tennessee,2019,Others,Abandoned Oil and Gas Wells (1B2a & 1B2b),3348719206400.0,"Abandoned Oil, Gas Wells"
9923,Tennessee,2019,Others,Ferroalloy Production (2C2),0.0,Ferroalloy
9924,Tennessee,2019,Others,Mobile Combustion (1A),2527344459776.0,Mobile Combustion
9925,Tennessee,2019,Others,Petrochemical Production (2B8),0.0,Petrochemical
9926,Tennessee,2019,Others,Stationary combustion (1A),6510095106048.0,Stationary combustion
9927,Tennessee,2019,Petroleum Systems,Exploration* (1B2a),111576352.0,Exploration*
9928,Tennessee,2019,Petroleum Systems,Production (1B2a),1539016491008.0,Production*
9929,Tennessee,2019,Petroleum Systems,Refining (1B2a),367332327424.0,Refining
9930,Tennessee,2019,Petroleum Systems,Transport (1B2a),37946716160.0,Transport
9931,Tennessee,2019,Waste,Composting (5B1),1339507081216.0,Composting
9932,Tennessee,2019,Waste,Domestic Wastewater Treatment & Discharge (5D),7655484555264.0,Domestic
9933,Tennessee,2019,Waste,Industrial Landfills (5A1),12864413761536.0,Industrial Landfills
9934,Tennessee,2019,Waste,Industrial Wastewater Treatment & Discharge (5D),9713465950208.0,Industrial
9935,Tennessee,2019,Waste,Municipal Solid Waste (MSW) Landfills (5A1),113598093328384.0,Municipal
9936,Tennessee,2020,Agriculture,Enteric Fermentation (3A),143504722362368.0,Enteric Fermentation
9937,Tennessee,2020,Agriculture,Field Burning of Agricultural Residues* (3F),324636246016.0,Field Burning
9938,Tennessee,2020,Agriculture,Manure Management (3B),14340229955584.0,Manure
9939,Tennessee,2020,Agriculture,Rice Cultivation (3C),206673903616.0,Rice
9940,Tennessee,2020,Coal,Abandoned Underground Coal Mines (1B1a),2712211030016.0,Abandoned Underground
9941,Tennessee,2020,Coal,Surface Coal Mining (1B1a),61960462336.0,Surface
9942,Tennessee,2020,Coal,Underground Coal Mining (1B1a),376519524352.0,Underground
9943,Tennessee,2020,Natural Gas Systems,Distribution (1B2b),13175256776704.0,Distribution
9944,Tennessee,2020,Natural Gas Systems,Exploration (1B2b),3622593.75,Exploration
9945,Tennessee,2020,Natural Gas Systems,Post Meter (annual),7863047028736.0,Post Meter
9946,Tennessee,2020,Natural Gas Systems,Processing (1B2b),110576975872.0,Processing
9947,Tennessee,2020,Natural Gas Systems,Production (1B2b),4037716475904.0,Production
9948,Tennessee,2020,Natural Gas Systems,Transmission & Storage (1B2b),38061182287872.0,Transmission-Storage
9949,Tennessee,2020,Others,Abandoned Oil and Gas Wells (1B2a & 1B2b),3315866533888.0,"Abandoned Oil, Gas Wells"
9950,Tennessee,2020,Others,Ferroalloy Production (2C2),0.0,Ferroalloy
9951,Tennessee,2020,Others,Mobile Combustion (1A),2246891536384.0,Mobile Combustion
9952,Tennessee,2020,Others,Petrochemical Production (2B8),0.0,Petrochemical
9953,Tennessee,2020,Others,Stationary combustion (1A),5899506155520.0,Stationary combustion
9954,Tennessee,2020,Petroleum Systems,Exploration* (1B2a),96281592.0,Exploration*
9955,Tennessee,2020,Petroleum Systems,Production (1B2a),1686980788224.0,Production*
9956,Tennessee,2020,Petroleum Systems,Refining (1B2a),318661328896.0,Refining
9957,Tennessee,2020,Petroleum Systems,Transport (1B2a),34336473088.0,Transport
9958,Tennessee,2020,Waste,Composting (5B1),1339507081216.0,Composting
9959,Tennessee,2020,Waste,Domestic Wastewater Treatment & Discharge (5D),7931970977792.0,Domestic
9960,Tennessee,2020,Waste,Industrial Landfills (5A1),12928522649600.0,Industrial Landfills
9961,Tennessee,2020,Waste,Industrial Wastewater Treatment & Discharge (5D),9697042104320.0,Industrial
9962,Tennessee,2020,Waste,Municipal Solid Waste (MSW) Landfills (5A1),108556338593792.0,Municipal
