,State,Title,Year,epa,epa_change
2381,Rhode Island,Total Petroleum Systems (annual),2017,0.0,0.0
2382,Rhode Island,Total Petroleum Systems (annual),2018,0.0,0.0
2383,Rhode Island,Total Petroleum Systems (annual),2019,0.0,0.0
2384,Rhode Island,Total Petroleum Systems (annual),2020,0.0,0.0
2385,Rhode Island,Total Waste (annual),2012,21833472.932864003,
2386,Rhode Island,Total Waste (annual),2013,15999167.007743996,-5834305.925120007
2387,Rhode Island,Total Waste (annual),2014,14467809.465344,-1531357.542399995
2388,Rhode Island,Total Waste (annual),2015,14915693.66144,447884.19609599933
2389,Rhode Island,Total Waste (annual),2016,14434354.860287998,-481338.80115200207
2390,Rhode Island,Total Waste (annual),2017,16131611.506688,1697256.6464000028
2391,Rhode Island,Total Waste (annual),2018,8087617.789184,-8043993.717504
2392,Rhode Island,Total Waste (annual),2019,8175157.264384001,87539.47520000022
2393,Rhode Island,Total Waste (annual),2020,7980305.95456,-194851.3098240001
2394,South Carolina,Total Agriculture (annual),2012,45661147.992544,
2395,South Carolina,Total Agriculture (annual),2013,43098827.560128,-2562320.4324159995
2396,South Carolina,Total Agriculture (annual),2014,43643211.302272,544383.7421439961
2397,South Carolina,Total Agriculture (annual),2015,44169753.355456,526542.0531840026
2398,South Carolina,Total Agriculture (annual),2016,43173408.353152,-996345.0023040026
2399,South Carolina,Total Agriculture (annual),2017,42609931.665152,-563476.688000001
2400,South Carolina,Total Agriculture (annual),2018,43265072.362752005,655140.697600007
2401,South Carolina,Total Agriculture (annual),2019,43182179.964192,-82892.39856000245
2402,South Carolina,Total Agriculture (annual),2020,43223380.641088,41200.67689599842
2403,South Carolina,Total Coal Mines (annual),2012,0.0,
2404,South Carolina,Total Coal Mines (annual),2013,0.0,0.0
2405,South Carolina,Total Coal Mines (annual),2014,0.0,0.0
2406,South Carolina,Total Coal Mines (annual),2015,0.0,0.0
2407,South Carolina,Total Coal Mines (annual),2016,0.0,0.0
2408,South Carolina,Total Coal Mines (annual),2017,0.0,0.0
2409,South Carolina,Total Coal Mines (annual),2018,0.0,0.0
2410,South Carolina,Total Coal Mines (annual),2019,0.0,0.0
2411,South Carolina,Total Coal Mines (annual),2020,0.0,0.0
2412,South Carolina,Total Methane (annual),2012,182982021.77728,
2413,South Carolina,Total Methane (annual),2013,170751051.906048,-12230969.871232003
2414,South Carolina,Total Methane (annual),2014,179838567.181696,9087515.275647998
2415,South Carolina,Total Methane (annual),2015,175003379.99091202,-4835187.1907839775
2416,South Carolina,Total Methane (annual),2016,175993632.89536,990252.9044479728
2417,South Carolina,Total Methane (annual),2017,168612428.05376002,-7381204.841599971
2418,South Carolina,Total Methane (annual),2018,174790867.274496,6178439.220735967
2419,South Carolina,Total Methane (annual),2019,176707863.764224,1916996.4897280037
2420,South Carolina,Total Methane (annual),2020,173606152.51891202,-3101711.2453119755
2421,South Carolina,Total Natural Gas Systems (annual),2012,19940417.788608,
2422,South Carolina,Total Natural Gas Systems (annual),2013,19623260.532714,-317157.25589399785
2423,South Carolina,Total Natural Gas Systems (annual),2014,19465400.125348,-157860.40736600012
2424,South Carolina,Total Natural Gas Systems (annual),2015,21372399.226771,1906999.101422999
2425,South Carolina,Total Natural Gas Systems (annual),2016,22340257.235415,967858.0086439997
2426,South Carolina,Total Natural Gas Systems (annual),2017,21993623.325316,-346633.91009899974
2427,South Carolina,Total Natural Gas Systems (annual),2018,23403578.486154,1409955.1608380005
2428,South Carolina,Total Natural Gas Systems (annual),2019,24083996.969577,680418.4834229983
2429,South Carolina,Total Natural Gas Systems (annual),2020,24593348.797437,509351.8278600015
2430,South Carolina,Total Other (annual),2012,7449472.023716001,
2431,South Carolina,Total Other (annual),2013,7429395.970881125,-20076.05283487588
2432,South Carolina,Total Other (annual),2014,7526494.895394,97098.92451287527
2433,South Carolina,Total Other (annual),2015,7326393.959208875,-200100.93618512526
2434,South Carolina,Total Other (annual),2016,7122442.697564,-203951.2616448747
2435,South Carolina,Total Other (annual),2017,6137230.892246,-985211.8053180007
2436,South Carolina,Total Other (annual),2018,6591638.348976125,454407.4567301255
2437,South Carolina,Total Other (annual),2019,6635694.24649,44055.89751387481
2438,South Carolina,Total Other (annual),2020,6216605.613844374,-419088.6326456256
2439,South Carolina,Total Petroleum Systems (annual),2012,0.0,
2440,South Carolina,Total Petroleum Systems (annual),2013,0.0,0.0
2441,South Carolina,Total Petroleum Systems (annual),2014,0.0,0.0
2442,South Carolina,Total Petroleum Systems (annual),2015,0.0,0.0
2443,South Carolina,Total Petroleum Systems (annual),2016,0.0,0.0
2444,South Carolina,Total Petroleum Systems (annual),2017,0.0,0.0
2445,South Carolina,Total Petroleum Systems (annual),2018,0.0,0.0
2446,South Carolina,Total Petroleum Systems (annual),2019,0.0,0.0
2447,South Carolina,Total Petroleum Systems (annual),2020,0.0,0.0
2448,South Carolina,Total Waste (annual),2012,109930984.99943002,
2449,South Carolina,Total Waste (annual),2013,100599569.177383,-9331415.82204701
2450,South Carolina,Total Waste (annual),2014,109203460.70139848,8603891.524015471
2451,South Carolina,Total Waste (annual),2015,102134832.8287275,-7068627.872670978
2452,South Carolina,Total Waste (annual),2016,103357523.524018,1222690.695290506
2453,South Carolina,Total Waste (annual),2017,97871641.557389,-5485881.9666289985
2454,South Carolina,Total Waste (annual),2018,101530576.2083115,3658934.650922492
2455,South Carolina,Total Waste (annual),2019,102805993.75867952,1275417.550368026
2456,South Carolina,Total Waste (annual),2020,99572818.3066655,-3233175.452014029
2457,South Dakota,Total Agriculture (annual),2012,373186301.331244,
2458,South Dakota,Total Agriculture (annual),2013,389622348.627472,16436047.296227992
2459,South Dakota,Total Agriculture (annual),2014,381221059.341112,-8401289.286359966
2460,South Dakota,Total Agriculture (annual),2015,392827721.637688,11606662.296575963
2461,South Dakota,Total Agriculture (annual),2016,415024640.499712,22196918.86202401
2462,South Dakota,Total Agriculture (annual),2017,415483115.497284,458474.9975720048
2463,South Dakota,Total Agriculture (annual),2018,420580910.010176,5097794.512892008
2464,South Dakota,Total Agriculture (annual),2019,420866958.986876,286048.9767000079
2465,South Dakota,Total Agriculture (annual),2020,419687388.665548,-1179570.3213279843
2466,South Dakota,Total Coal Mines (annual),2012,0.0,
2467,South Dakota,Total Coal Mines (annual),2013,0.0,0.0
2468,South Dakota,Total Coal Mines (annual),2014,0.0,0.0
2469,South Dakota,Total Coal Mines (annual),2015,0.0,0.0
2470,South Dakota,Total Coal Mines (annual),2016,0.0,0.0
2471,South Dakota,Total Coal Mines (annual),2017,0.0,0.0
2472,South Dakota,Total Coal Mines (annual),2018,0.0,0.0
2473,South Dakota,Total Coal Mines (annual),2019,0.0,0.0
2474,South Dakota,Total Coal Mines (annual),2020,0.0,0.0
2475,South Dakota,Total Methane (annual),2012,399445528.510848,
2476,South Dakota,Total Methane (annual),2013,416358426.113088,16912897.602240026
2477,South Dakota,Total Methane (annual),2014,412666289.745056,-3692136.368032038
2478,South Dakota,Total Methane (annual),2015,422979707.541888,10313417.796832025
2479,South Dakota,Total Methane (annual),2016,446723311.768736,23743604.226848006
2480,South Dakota,Total Methane (annual),2017,443681045.013088,-3042266.755648017
2481,South Dakota,Total Methane (annual),2018,451946263.461568,8265218.44848001
2482,South Dakota,Total Methane (annual),2019,452554421.703648,608158.2420799732
2483,South Dakota,Total Methane (annual),2020,450650353.898512,-1904067.8051359653
2484,South Dakota,Total Natural Gas Systems (annual),2012,8440418.297972312,
2485,South Dakota,Total Natural Gas Systems (annual),2013,8515056.494860126,74638.19688781351
2486,South Dakota,Total Natural Gas Systems (annual),2014,8683710.810695093,168654.31583496742
2487,South Dakota,Total Natural Gas Systems (annual),2015,9086479.96671278,402769.1560176872
2488,South Dakota,Total Natural Gas Systems (annual),2016,9697614.65802389,611134.6913111098
2489,South Dakota,Total Natural Gas Systems (annual),2017,9061396.610456657,-636218.0475672334
2490,South Dakota,Total Natural Gas Systems (annual),2018,9299857.125467062,238460.51501040533
2491,South Dakota,Total Natural Gas Systems (annual),2019,9235331.168360844,-64525.95710621774
2492,South Dakota,Total Natural Gas Systems (annual),2020,9370757.576728202,135426.40836735815
2493,South Dakota,Total Other (annual),2012,2064868.67038625,
2494,South Dakota,Total Other (annual),2013,2227025.55101,162156.88062375016
2495,South Dakota,Total Other (annual),2014,2212758.12886825,-14267.422141749877
2496,South Dakota,Total Other (annual),2015,2018391.9539623752,-194366.174905875
2497,South Dakota,Total Other (annual),2016,1919380.75265275,-99011.20130962529
2498,South Dakota,Total Other (annual),2017,1955534.081900125,36153.32924737502
2499,South Dakota,Total Other (annual),2018,2380595.530964125,425061.44906400004
2500,South Dakota,Total Other (annual),2019,2422175.550243625,41580.019279500004
2501,South Dakota,Total Other (annual),2020,2191092.11731675,-231083.43292687507
2502,South Dakota,Total Petroleum Systems (annual),2012,630527.51488,
2503,South Dakota,Total Petroleum Systems (annual),2013,670532.791552,40005.27667199995
2504,South Dakota,Total Petroleum Systems (annual),2014,653097.164928,-17435.626624000026
2505,South Dakota,Total Petroleum Systems (annual),2015,629792.6408960001,-23304.52403199987
2506,South Dakota,Total Petroleum Systems (annual),2016,591723.130112,-38069.51078400004
2507,South Dakota,Total Petroleum Systems (annual),2017,571087.0931200001,-20636.03699199995
2508,South Dakota,Total Petroleum Systems (annual),2018,578402.8689599999,7315.775839999784
2509,South Dakota,Total Petroleum Systems (annual),2019,601711.1515200002,23308.282560000313
2510,South Dakota,Total Petroleum Systems (annual),2020,567342.479712,-34368.67180800019
2511,South Dakota,Total Waste (annual),2012,15123413.466107205,
2512,South Dakota,Total Waste (annual),2013,15323462.887641164,200049.421533959
2513,South Dakota,Total Waste (annual),2014,19895663.997032225,4572201.109391062
2514,South Dakota,Total Waste (annual),2015,18417321.8789268,-1478342.1181054264
2515,South Dakota,Total Waste (annual),2016,19489952.71228075,1072630.8333539516
2516,South Dakota,Total Waste (annual),2017,16609912.23238166,-2880040.47989909
2517,South Dakota,Total Waste (annual),2018,19106497.489431128,2496585.2570494674
2518,South Dakota,Total Waste (annual),2019,19428244.75504462,321747.2656134926
2519,South Dakota,Total Waste (annual),2020,18833773.094579056,-594471.6604655646
2520,Tennessee,Total Agriculture (annual),2012,163269966.99148798,
2521,Tennessee,Total Agriculture (annual),2013,154351200.809472,-8918766.182015985
2522,Tennessee,Total Agriculture (annual),2014,148747066.211072,-5604134.598399997
2523,Tennessee,Total Agriculture (annual),2015,152466563.0112,3719496.800128013
2524,Tennessee,Total Agriculture (annual),2016,157213696.570368,4747133.559167981
2525,Tennessee,Total Agriculture (annual),2017,159253082.92927998,2039386.3589119911
2526,Tennessee,Total Agriculture (annual),2018,158756428.380672,-496654.54860797524
2527,Tennessee,Total Agriculture (annual),2019,158955637.34028798,199208.95961597562
2528,Tennessee,Total Agriculture (annual),2020,158376245.380544,-579391.9597439766
2529,Tennessee,Total Coal Mines (annual),2012,4060038.818144,
2530,Tennessee,Total Coal Mines (annual),2013,3804887.496576,-255151.32156800013
2531,Tennessee,Total Coal Mines (annual),2014,3425097.174656,-379790.32192
2532,Tennessee,Total Coal Mines (annual),2015,4169330.338528,744233.1638719998
2533,Tennessee,Total Coal Mines (annual),2016,3940201.930048,-229128.40847999975
2534,Tennessee,Total Coal Mines (annual),2017,3448330.165152,-491871.76489600027
2535,Tennessee,Total Coal Mines (annual),2018,3467641.0736000007,19310.908448000904
2536,Tennessee,Total Coal Mines (annual),2019,3288025.4285440003,-179615.64505600045
2537,Tennessee,Total Coal Mines (annual),2020,3150690.839904,-137334.5886400002
2538,Tennessee,Total Methane (annual),2012,398331010.422784,
2539,Tennessee,Total Methane (annual),2013,371852896.923648,-26478113.49913597
2540,Tennessee,Total Methane (annual),2014,369887069.7728,-1965827.1508479714
2541,Tennessee,Total Methane (annual),2015,381103252.655104,11216182.882303953
2542,Tennessee,Total Methane (annual),2016,379668667.365376,-1434585.2897279859
2543,Tennessee,Total Methane (annual),2017,376959033.373696,-2709633.9916799664
2544,Tennessee,Total Methane (annual),2018,380249695.714304,3290662.340607941
2545,Tennessee,Total Methane (annual),2019,384177088.379904,3927392.665600002
2546,Tennessee,Total Methane (annual),2020,378730435.492864,-5446652.887039959
2547,Tennessee,Total Natural Gas Systems (annual),2012,50910228.14063887,
2548,Tennessee,Total Natural Gas Systems (annual),2013,50477316.996046536,-432911.1445923373
2549,Tennessee,Total Natural Gas Systems (annual),2014,51769693.50039437,1292376.504347831
2550,Tennessee,Total Natural Gas Systems (annual),2015,56410796.06439119,4641102.563996822
2551,Tennessee,Total Natural Gas Systems (annual),2016,57418344.39607522,1007548.3316840306
2552,Tennessee,Total Natural Gas Systems (annual),2017,55150838.78535569,-2267505.610719532
2553,Tennessee,Total Natural Gas Systems (annual),2018,60496774.11522243,5345935.329866745
2554,Tennessee,Total Natural Gas Systems (annual),2019,62431892.83515456,1935118.7199321315
2555,Tennessee,Total Natural Gas Systems (annual),2020,63247780.847936496,815888.012781933
2556,Tennessee,Total Other (annual),2012,12269298.3383435,
2557,Tennessee,Total Other (annual),2013,12833658.62904125,564360.2906977516
2558,Tennessee,Total Other (annual),2014,13092769.6014775,259110.97243624926
2559,Tennessee,Total Other (annual),2015,12735070.50535825,-357699.09611924924
2560,Tennessee,Total Other (annual),2016,12166583.1627225,-568487.3426357508
2561,Tennessee,Total Other (annual),2017,11488685.297321,-677897.8654015008
2562,Tennessee,Total Other (annual),2018,12289665.145082,800979.8477610014
2563,Tennessee,Total Other (annual),2019,12386159.22327075,96494.07818874903
2564,Tennessee,Total Other (annual),2020,11462264.448675498,-923894.7745952513
2565,Tennessee,Total Petroleum Systems (annual),2012,2597521.011808,
2566,Tennessee,Total Petroleum Systems (annual),2013,2172728.7688960005,-424792.2429119996
2567,Tennessee,Total Petroleum Systems (annual),2014,1948965.560848,-223763.20804800047
2568,Tennessee,Total Petroleum Systems (annual),2015,1737287.028832,-211678.532016
2569,Tennessee,Total Petroleum Systems (annual),2016,2034115.37632,296828.34748800006
2570,Tennessee,Total Petroleum Systems (annual),2017,2071296.13096,37180.75463999994
2571,Tennessee,Total Petroleum Systems (annual),2018,1883911.87752,-187384.25343999988
2572,Tennessee,Total Petroleum Systems (annual),2019,1944407.055696,60495.178176000016
2573,Tennessee,Total Petroleum Systems (annual),2020,2040074.912608,95667.85691199987
2574,Tennessee,Total Waste (annual),2012,165223957.60858393,
2575,Tennessee,Total Waste (annual),2013,148213104.18410242,-17010853.42448151
2576,Tennessee,Total Waste (annual),2014,150903477.48791954,2690373.303817123
2577,Tennessee,Total Waste (annual),2015,153584206.95843327,2680729.4705137312
2578,Tennessee,Total Waste (annual),2016,146895726.91353995,-6688480.044893324
2579,Tennessee,Total Waste (annual),2017,145546801.6523041,-1348925.2612358332
2580,Tennessee,Total Waste (annual),2018,143355272.3042235,-2191529.3480806053
2581,Tennessee,Total Waste (annual),2019,145170967.97586727,1815695.6716437638
2582,Tennessee,Total Waste (annual),2020,140453377.08580056,-4717590.890066713
2583,Texas,Total Agriculture (annual),2012,1090595699.628736,
2584,Texas,Total Agriculture (annual),2013,1087068590.175552,-3527109.453184128
2585,Texas,Total Agriculture (annual),2014,1018647701.25472,-68420888.92083192
2586,Texas,Total Agriculture (annual),2015,1101907994.064512,83260292.80979204
2587,Texas,Total Agriculture (annual),2016,1117906532.000064,15998537.935551882
2588,Texas,Total Agriculture (annual),2017,1163422066.234944,45515534.23488021
2589,Texas,Total Agriculture (annual),2018,1178790312.954176,15368246.719231844
2590,Texas,Total Agriculture (annual),2019,1177911254.24384,-879058.7103359699
2591,Texas,Total Agriculture (annual),2020,1176889802.616256,-1021451.6275839806
2592,Texas,Total Coal Mines (annual),2012,19348381.696,
2593,Texas,Total Coal Mines (annual),2013,18668151.537664,-680230.1583359987
2594,Texas,Total Coal Mines (annual),2014,19151102.283968,482950.74630400166
2595,Texas,Total Coal Mines (annual),2015,15752529.035264,-3398573.2487040013
2596,Texas,Total Coal Mines (annual),2016,17022477.793279998,1269948.7580159977
2597,Texas,Total Coal Mines (annual),2017,15904261.742592,-1118216.0506879985
2598,Texas,Total Coal Mines (annual),2018,10847238.750208,-5057022.992384
2599,Texas,Total Coal Mines (annual),2019,9882721.112064,-964517.6381439995
2600,Texas,Total Coal Mines (annual),2020,7516015.466496,-2366705.645568
2601,Texas,Total Methane (annual),2012,4264944703.468032,
2602,Texas,Total Methane (annual),2013,4319587932.72832,54643229.26028824
2603,Texas,Total Methane (annual),2014,4246321936.777216,-73265995.95110416
2604,Texas,Total Methane (annual),2015,4261455960.934912,15134024.157696247
2605,Texas,Total Methane (annual),2016,4201246910.810624,-60209050.12428808
2606,Texas,Total Methane (annual),2017,4231409728.616448,30162817.805823803
2607,Texas,Total Methane (annual),2018,4285456724.050432,54046995.43398428
2608,Texas,Total Methane (annual),2019,4364922069.93408,79465345.88364792
2609,Texas,Total Methane (annual),2020,4231257916.344832,-133664153.58924818
2610,Texas,Total Natural Gas Systems (annual),2012,1666901176.027712,
2611,Texas,Total Natural Gas Systems (annual),2013,1703086186.66995,36185010.6422379
2612,Texas,Total Natural Gas Systems (annual),2014,1705047943.653201,1961756.9832510948
2613,Texas,Total Natural Gas Systems (annual),2015,1714783378.8177457,9735435.164544582
2614,Texas,Total Natural Gas Systems (annual),2016,1689223623.0926037,-25559755.725142002
2615,Texas,Total Natural Gas Systems (annual),2017,1675045766.9708104,-14177856.12179327
2616,Texas,Total Natural Gas Systems (annual),2018,1706361244.58928,31315477.618469477
2617,Texas,Total Natural Gas Systems (annual),2019,1720515840.0484295,14154595.4591496
2618,Texas,Total Natural Gas Systems (annual),2020,1630351395.9473844,-90164444.10104513
2619,Texas,Total Other (annual),2012,117370705.61098568,
2620,Texas,Total Other (annual),2013,119627334.42247996,2256628.811494276
2621,Texas,Total Other (annual),2014,121875557.8957714,2248223.473291442
2622,Texas,Total Other (annual),2015,125489411.05618706,3613853.1604156643
2623,Texas,Total Other (annual),2016,128731250.31693256,3241839.2607454956
2624,Texas,Total Other (annual),2017,126060308.22699068,-2670942.089941874
2625,Texas,Total Other (annual),2018,133856011.65301856,7795703.426027879
2626,Texas,Total Other (annual),2019,136381841.78402776,2525830.1310091913
2627,Texas,Total Other (annual),2020,132140483.67764051,-4241358.106387243
2628,Texas,Total Petroleum Systems (annual),2012,798503515.128016,
2629,Texas,Total Petroleum Systems (annual),2013,839845555.85292,41342040.72490406
2630,Texas,Total Petroleum Systems (annual),2014,829446459.394376,-10399096.458544016
2631,Texas,Total Petroleum Systems (annual),2015,734203385.145016,-95243074.24936008
2632,Texas,Total Petroleum Systems (annual),2016,682024311.026612,-52179074.11840391
2633,Texas,Total Petroleum Systems (annual),2017,694338047.7449408,12313736.718328714
2634,Texas,Total Petroleum Systems (annual),2018,665470041.9936805,-28868005.75126028
2635,Texas,Total Petroleum Systems (annual),2019,720560483.5040747,55090441.510394216
2636,Texas,Total Petroleum Systems (annual),2020,706577265.8171709,-13983217.686903834
2637,Texas,Total Waste (annual),2012,572225230.9979842,
2638,Texas,Total Waste (annual),2013,551292111.3731873,-20933119.624796867
2639,Texas,Total Waste (annual),2014,552153178.3248663,861066.9516789913
2640,Texas,Total Waste (annual),2015,569319256.2547026,17166077.929836273
2641,Texas,Total Waste (annual),2016,566338718.8007159,-2980537.4539866447
2642,Texas,Total Waste (annual),2017,556639276.9280288,-9699441.872687101
2643,Texas,Total Waste (annual),2018,590131875.5669758,33492598.63894701
2644,Texas,Total Waste (annual),2019,599669921.5368443,9538045.969868422
2645,Texas,Total Waste (annual),2020,577782956.1521299,-21886965.384714365
2646,Utah,Total Agriculture (annual),2012,114001207.313782,
2647,Utah,Total Agriculture (annual),2013,113113283.934928,-887923.3788540065
2648,Utah,Total Agriculture (annual),2014,111689253.011042,-1424030.923886001
2649,Utah,Total Agriculture (annual),2015,111230470.85612,-458782.1549219936
2650,Utah,Total Agriculture (annual),2016,113716780.170728,2486309.314607993
2651,Utah,Total Agriculture (annual),2017,113069015.312098,-647764.8586300015
2652,Utah,Total Agriculture (annual),2018,112726268.468896,-342746.8432019949
2653,Utah,Total Agriculture (annual),2019,112685755.308578,-40513.160318002105
2654,Utah,Total Agriculture (annual),2020,112539814.994758,-145940.31382000446
2655,Utah,Total Coal Mines (annual),2012,118157697.619584,
2656,Utah,Total Coal Mines (annual),2013,97374911.357568,-20782786.262016
2657,Utah,Total Coal Mines (annual),2014,74245796.319616,-23129115.03795199
2658,Utah,Total Coal Mines (annual),2015,73581114.40128,-664681.918336004
2659,Utah,Total Coal Mines (annual),2016,52294559.863168,-21286554.538112
2660,Utah,Total Coal Mines (annual),2017,48501112.375936,-3793447.4872319996
2661,Utah,Total Coal Mines (annual),2018,46180863.692544006,-2320248.6833919957
2662,Utah,Total Coal Mines (annual),2019,43997953.92512,-2182909.7674240023
2663,Utah,Total Coal Mines (annual),2020,40374011.72352,-3623942.2016000003
2664,Utah,Total Methane (annual),2012,442915027.318696,
2665,Utah,Total Methane (annual),2013,405256710.575616,-37658316.74308002
2666,Utah,Total Methane (annual),2014,375459710.009136,-29797000.56647998
2667,Utah,Total Methane (annual),2015,364012131.8768,-11447578.13233602
2668,Utah,Total Methane (annual),2016,349535773.366608,-14476358.510191977
2669,Utah,Total Methane (annual),2017,341237219.238208,-8298554.128400028
2670,Utah,Total Methane (annual),2018,340316840.512024,-920378.7261840105
2671,Utah,Total Methane (annual),2019,338495004.599448,-1821835.9125759602
2672,Utah,Total Methane (annual),2020,329766736.853128,-8728267.74632001
2673,Utah,Total Natural Gas Systems (annual),2012,129668716.10088792,
2674,Utah,Total Natural Gas Systems (annual),2013,111221896.36608247,-18446819.73480545
2675,Utah,Total Natural Gas Systems (annual),2014,106511089.72834209,-4710806.6377403885
2676,Utah,Total Natural Gas Systems (annual),2015,106706304.03705166,195214.30870957673
2677,Utah,Total Natural Gas Systems (annual),2016,112112309.69493169,5406005.657880023
2678,Utah,Total Natural Gas Systems (annual),2017,104622427.70458756,-7489881.990344122
2679,Utah,Total Natural Gas Systems (annual),2018,107273950.85704088,2651523.1524533182
2680,Utah,Total Natural Gas Systems (annual),2019,106875172.8888079,-398777.9682329893
2681,Utah,Total Natural Gas Systems (annual),2020,102781675.40721226,-4093497.4815956354
2682,Utah,Total Other (annual),2012,3677872.045001209,
2683,Utah,Total Other (annual),2013,3908565.079084924,230693.03408371517
2684,Utah,Total Other (annual),2014,3798768.674481237,-109796.40460368712
2685,Utah,Total Other (annual),2015,3668881.754243033,-129886.92023820383
2686,Utah,Total Other (annual),2016,3590006.515109042,-78875.23913399084
2687,Utah,Total Other (annual),2017,4270005.9640683085,679999.4489592663
2688,Utah,Total Other (annual),2018,4779123.290214762,509117.3261464536
2689,Utah,Total Other (annual),2019,4845184.616923664,66061.32670890167
2690,Utah,Total Other (annual),2020,4375925.30395417,-469259.3129694937
2691,Utah,Total Petroleum Systems (annual),2012,30405229.600816,
2692,Utah,Total Petroleum Systems (annual),2013,33896828.941184,3491599.340367999
2693,Utah,Total Petroleum Systems (annual),2014,32717272.172256004,-1179556.768927995
2694,Utah,Total Petroleum Systems (annual),2015,22730732.232384004,-9986539.939872
2695,Utah,Total Petroleum Systems (annual),2016,20676598.899296,-2054133.333088003
2696,Utah,Total Petroleum Systems (annual),2017,21201798.170624003,525199.2713280022
2697,Utah,Total Petroleum Systems (annual),2018,19690463.785424,-1511334.3852000013
2698,Utah,Total Petroleum Systems (annual),2019,19733650.7728,43186.98737599701
2699,Utah,Total Petroleum Systems (annual),2020,21030167.169344,1296516.396544002
2700,Utah,Total Waste (annual),2012,47004302.001297206,
2701,Utah,Total Waste (annual),2013,45741223.43133076,-1263078.5699664429
2702,Utah,Total Waste (annual),2014,46497527.626101695,756304.1947709322
2703,Utah,Total Waste (annual),2015,46094627.6567194,-402899.9693822935
2704,Utah,Total Waste (annual),2016,47145518.72173523,1050891.06501583
2705,Utah,Total Waste (annual),2017,49572862.98093777,2427344.25920254
2706,Utah,Total Waste (annual),2018,49666171.64405794,93308.66312016547
2707,Utah,Total Waste (annual),2019,50357289.2443877,691117.6003297642
2708,Utah,Total Waste (annual),2020,48665143.04413127,-1692146.2002564296
2709,Vermont,Total Agriculture (annual),2012,46599354.607616,
2710,Vermont,Total Agriculture (annual),2013,48302116.083712,1702761.4760959968
2711,Vermont,Total Agriculture (annual),2014,48527934.978048,225818.89433600008
2712,Vermont,Total Agriculture (annual),2015,49895197.857792,1367262.8797440007
2713,Vermont,Total Agriculture (annual),2016,51162147.85433599,1266949.996543996
2714,Vermont,Total Agriculture (annual),2017,51040466.427904,-121681.42643199116
2715,Vermont,Total Agriculture (annual),2018,51853327.101952,812860.6740479991
2716,Vermont,Total Agriculture (annual),2019,51750108.913664,-103218.1882880032
2717,Vermont,Total Agriculture (annual),2020,51806087.415808,55978.502144001424
2718,Vermont,Total Coal Mines (annual),2012,0.0,
2719,Vermont,Total Coal Mines (annual),2013,0.0,0.0
2720,Vermont,Total Coal Mines (annual),2014,0.0,0.0
2721,Vermont,Total Coal Mines (annual),2015,0.0,0.0
2722,Vermont,Total Coal Mines (annual),2016,0.0,0.0
2723,Vermont,Total Coal Mines (annual),2017,0.0,0.0
2724,Vermont,Total Coal Mines (annual),2018,0.0,0.0
2725,Vermont,Total Coal Mines (annual),2019,0.0,0.0
2726,Vermont,Total Coal Mines (annual),2020,0.0,0.0
2727,Vermont,Total Methane (annual),2012,78067631.814656,
2728,Vermont,Total Methane (annual),2013,75175458.14016,-2892173.67449601
2729,Vermont,Total Methane (annual),2014,74787385.79865599,-388072.3415040076
2730,Vermont,Total Methane (annual),2015,75425409.44384001,638023.6451840252
2731,Vermont,Total Methane (annual),2016,74000716.253184,-1424693.1906560063
2732,Vermont,Total Methane (annual),2017,74166202.836992,165486.58380798995
2733,Vermont,Total Methane (annual),2018,76210954.346496,2044751.5095040053
2734,Vermont,Total Methane (annual),2019,76429468.18048,218513.83398400247
2735,Vermont,Total Methane (annual),2020,75350797.45331201,-1078670.7271679938
2736,Vermont,Total Natural Gas Systems (annual),2012,866379.170616,
2737,Vermont,Total Natural Gas Systems (annual),2013,831422.3662929999,-34956.80432300002
2738,Vermont,Total Natural Gas Systems (annual),2014,863047.234469,31624.868176000076
2739,Vermont,Total Natural Gas Systems (annual),2015,889256.1475789999,26208.91310999985
2740,Vermont,Total Natural Gas Systems (annual),2016,941910.901695,52654.75411600014
2741,Vermont,Total Natural Gas Systems (annual),2017,924198.255551,-17712.646144
2742,Vermont,Total Natural Gas Systems (annual),2018,946992.855865,22794.60031400004
2743,Vermont,Total Natural Gas Systems (annual),2019,940304.0401405,-6688.815724500106
2744,Vermont,Total Natural Gas Systems (annual),2020,963245.727865,22941.68772450008
2745,Vermont,Total Other (annual),2012,3734688.656664,
2746,Vermont,Total Other (annual),2013,4572065.163392,837376.506728
2747,Vermont,Total Other (annual),2014,4645581.541528,73516.37813599966
2748,Vermont,Total Other (annual),2015,4301192.197672,-344389.3438559994
2749,Vermont,Total Other (annual),2016,3782187.205384,-519004.99228799995
2750,Vermont,Total Other (annual),2017,5741363.508968,1959176.303584
2751,Vermont,Total Other (annual),2018,6957728.032752,1216364.5237839995
2752,Vermont,Total Other (annual),2019,7189952.744832,232224.71207999997
2753,Vermont,Total Other (annual),2020,6177128.118319999,-1012824.6265120003
2754,Vermont,Total Petroleum Systems (annual),2012,0.0,
2755,Vermont,Total Petroleum Systems (annual),2013,0.0,0.0
2756,Vermont,Total Petroleum Systems (annual),2014,0.0,0.0
2757,Vermont,Total Petroleum Systems (annual),2015,0.0,0.0
2758,Vermont,Total Petroleum Systems (annual),2016,0.0,0.0
2759,Vermont,Total Petroleum Systems (annual),2017,0.0,0.0
2760,Vermont,Total Petroleum Systems (annual),2018,0.0,0.0
